id,name,type,phase,durationSeconds,startTime
1223,Technocup 2020 - Elimination Round 1,CF,FINISHED,7200,2019-10-06 15:05:00
1222,Технокубок 2020 - Ознакомительный Раунд 1,CF,FINISHED,172800,2019-10-04 14:05:00
1234,Codeforces Round 590 (Div. 3),ICPC,FINISHED,8100,2019-10-01 14:35:00
1235,Huawei Honorcup Marathon 2,IOI,FINISHED,1209600,2019-09-30 18:00:00
1228,Codeforces Round 589 (Div. 2),CF,FINISHED,7200,2019-09-29 13:05:00
1229,Codeforces Round 588 (Div. 1),CF,FINISHED,9000,2019-09-23 14:05:00
1230,Codeforces Round 588 (Div. 2),CF,FINISHED,9000,2019-09-23 14:05:00
1231,Dasha Code Championship - Novosibirsk Finals Round (only for onsite-finalists),CF,FINISHED,9000,2019-09-22 09:05:00
1210,Dasha Code Championship - SPb Finals Round (only for onsite-finalists),CF,FINISHED,9000,2019-09-22 09:05:00
1216,Codeforces Round 587 (Div. 3),ICPC,FINISHED,7200,2019-09-21 07:05:00
1221,Educational Codeforces Round 73 (Rated for Div. 2),ICPC,FINISHED,7200,2019-09-19 14:35:00
1220,Codeforces Round 586 (Div. 1 + Div. 2),CF,FINISHED,7200,2019-09-18 16:05:00
1218,"Bubble Cup 12 - Finals [Online Mirror, unrated, Div. 1]",ICPC,FINISHED,18000,2019-09-15 13:35:00
1219,"Bubble Cup 12 - Finals [Online Mirror, unrated, Div. 2]",ICPC,FINISHED,18000,2019-09-15 13:35:00
1215,Codeforces Round 585 (Div. 2),CF,FINISHED,7200,2019-09-15 10:35:00
1209,"Codeforces Round 584 - Dasha Code Championship - Elimination Round (rated, open for everyone, Div. 1 + Div. 2)",CF,FINISHED,9000,2019-09-14 13:05:00
1211,Kotlin Heroes: Episode 2,ICPC,FINISHED,9000,2019-09-07 14:35:00
1217,Educational Codeforces Round 72 (Rated for Div. 2),ICPC,FINISHED,7200,2019-09-05 14:35:00
1214,"Codeforces Round 583 (Div. 1 + Div. 2, based on Olympiad of Metropolises)",CF,FINISHED,9000,2019-09-04 09:05:00
1212,Kotlin Heroes: Practice 2,ICPC,FINISHED,604800,2019-08-31 13:35:00
1213,Codeforces Round 582 (Div. 3),ICPC,FINISHED,7200,2019-08-30 14:35:00
1208,"Manthan, Codefest 19 (open for everyone, rated, Div. 1 + Div. 2)",CF,FINISHED,7500,2019-08-25 14:35:00
1207,Educational Codeforces Round 71 (Rated for Div. 2),ICPC,FINISHED,7200,2019-08-22 14:35:00
1204,Codeforces Round 581 (Div. 2),CF,FINISHED,7200,2019-08-20 14:35:00
1205,Codeforces Round 580 (Div. 1),CF,FINISHED,7800,2019-08-18 13:45:00
1206,Codeforces Round 580 (Div. 2),CF,FINISHED,7800,2019-08-18 13:45:00
1203,Codeforces Round 579 (Div. 3),ICPC,FINISHED,8400,2019-08-13 14:35:00
1200,Codeforces Round 578 (Div. 2),CF,FINISHED,7200,2019-08-11 12:35:00
1202,Educational Codeforces Round 70 (Rated for Div. 2),ICPC,FINISHED,7200,2019-08-07 14:35:00
1201,Codeforces Round 577 (Div. 2),CF,FINISHED,7200,2019-08-04 16:35:00
1198,Codeforces Round 576 (Div. 1),CF,FINISHED,7200,2019-07-30 14:35:00
1199,Codeforces Round 576 (Div. 2),CF,FINISHED,7200,2019-07-30 14:35:00
1193,"CEOI 2019 day 2 online mirror (unrated, IOI format)",IOI,FINISHED,18000,2019-07-28 08:05:00
1192,"CEOI 2019 day 1 online mirror (unrated, IOI format)",IOI,FINISHED,18000,2019-07-25 14:05:00
1196,Codeforces Round 575 (Div. 3),ICPC,FINISHED,7200,2019-07-24 14:35:00
1197,Educational Codeforces Round 69 (Rated for Div. 2),ICPC,FINISHED,7200,2019-07-22 14:35:00
1178,Codeforces Global Round 4,CF,FINISHED,9000,2019-07-20 15:35:00
1195,Codeforces Round 574 (Div. 2),CF,FINISHED,7200,2019-07-17 14:35:00
1194,Educational Codeforces Round 68 (Rated for Div. 2),ICPC,FINISHED,7200,2019-07-14 14:45:00
1190,Codeforces Round 573 (Div. 1),CF,FINISHED,7200,2019-07-12 14:35:00
1191,Codeforces Round 573 (Div. 2),CF,FINISHED,7200,2019-07-12 14:35:00
1184,"Helvetic Coding Contest 2019 online mirror (teams allowed, unrated)",ICPC,FINISHED,16200,2019-07-07 07:05:00
1188,Codeforces Round 572 (Div. 1),CF,FINISHED,7200,2019-07-05 15:05:00
1189,Codeforces Round 572 (Div. 2),CF,FINISHED,7200,2019-07-05 15:05:00
1187,Educational Codeforces Round 67 (Rated for Div. 2),ICPC,FINISHED,7200,2019-06-30 14:45:00
1186,Codeforces Round 571 (Div. 2),CF,FINISHED,8100,2019-06-28 08:20:00
1183,Codeforces Round 570 (Div. 3),ICPC,FINISHED,8100,2019-06-26 14:35:00
1179,Codeforces Round 569 (Div. 1),CF,FINISHED,7200,2019-06-21 17:05:00
1180,Codeforces Round 569 (Div. 2),CF,FINISHED,7200,2019-06-21 17:05:00
1185,Codeforces Round 568 (Div. 2),CF,FINISHED,8100,2019-06-19 14:45:00
1181,Codeforces Round 567 (Div. 2),CF,FINISHED,7200,2019-06-16 09:35:00
1182,Codeforces Round 566 (Div. 2),CF,FINISHED,7200,2019-06-11 13:05:00
1176,Codeforces Round 565 (Div. 3),ICPC,FINISHED,7200,2019-06-09 14:35:00
1172,Codeforces Round 564 (Div. 1),CF,FINISHED,7200,2019-06-07 12:05:00
1173,Codeforces Round 564 (Div. 2),CF,FINISHED,7200,2019-06-07 12:05:00
1175,Educational Codeforces Round 66 (Rated for Div. 2),ICPC,FINISHED,7200,2019-06-05 14:35:00
1174,Codeforces Round 563 (Div. 2),CF,FINISHED,7200,2019-06-03 14:05:00
1148,Codeforces Global Round 3,CF,FINISHED,8100,2019-06-01 14:35:00
1177,Testing Round 15 (Unrated),CF,FINISHED,2700,2019-06-01 07:45:00
1170,Kotlin Heroes: Episode 1,ICPC,FINISHED,9000,2019-05-28 14:35:00
1168,Codeforces Round 562 (Div. 1),CF,FINISHED,7200,2019-05-26 15:35:00
1169,Codeforces Round 562 (Div. 2),CF,FINISHED,7200,2019-05-26 15:35:00
1171,Kotlin Heroes: Practice 1,ICPC,FINISHED,518400,2019-05-22 14:35:00
1166,Codeforces Round 561 (Div. 2),CF,FINISHED,7200,2019-05-17 15:05:00
1167,Educational Codeforces Round 65 (Rated for Div. 2),ICPC,FINISHED,7200,2019-05-15 14:35:00
1165,Codeforces Round 560 (Div. 3),ICPC,FINISHED,7200,2019-05-14 14:35:00
1158,Codeforces Round 559 (Div. 1),CF,FINISHED,7200,2019-05-12 14:35:00
1159,Codeforces Round 559 (Div. 2),CF,FINISHED,7200,2019-05-12 14:35:00
1163,Codeforces Round 558 (Div. 2),CF,FINISHED,7200,2019-05-09 15:05:00
1164,"Mathforces: Tech Scouts Online Test 2018 (just fun and practice, unofficial, unrated)",IOI,FINISHED,7200,2019-05-05 08:05:00
1161,Codeforces Round 557 (Div. 1) [based on Forethought Future Cup - Final Round],CF,FINISHED,7200,2019-05-04 17:05:00
1162,Codeforces Round 557 (Div. 2) [based on Forethought Future Cup - Final Round],CF,FINISHED,7200,2019-05-04 17:05:00
1147,Forethought Future Cup - Final Round (Onsite Finalists Only),CF,FINISHED,7200,2019-05-04 17:05:00
1156,Educational Codeforces Round 64 (Rated for Div. 2),ICPC,FINISHED,7200,2019-05-01 14:35:00
1160,VRt Contest 2019 (marathon),IOI,FINISHED,1209600,2019-04-30 09:00:00
1149,Codeforces Round 556 (Div. 1),CF,FINISHED,7200,2019-04-29 14:35:00
1150,Codeforces Round 556 (Div. 2),CF,FINISHED,7200,2019-04-29 14:35:00
1157,Codeforces Round 555 (Div. 3),ICPC,FINISHED,7200,2019-04-26 14:35:00
1152,Codeforces Round 554 (Div. 2),CF,FINISHED,7200,2019-04-24 14:35:00
1155,Educational Codeforces Round 63 (Rated for Div. 2),ICPC,FINISHED,7200,2019-04-22 14:35:00
1146,Forethought Future Cup - Elimination Round,CF,FINISHED,9000,2019-04-20 18:05:00
1151,Codeforces Round 553 (Div. 2),CF,FINISHED,7200,2019-04-18 15:35:00
1154,Codeforces Round 552 (Div. 3),ICPC,FINISHED,7200,2019-04-16 14:35:00
1153,Codeforces Round 551 (Div. 2),CF,FINISHED,7200,2019-04-13 14:05:00
1119,Codeforces Global Round 2,CF,FINISHED,7200,2019-04-06 11:35:00
1145,April Fools Day Contest 2019,ICPC,FINISHED,7200,2019-04-01 15:05:00
1144,Codeforces Round 550 (Div. 3),ICPC,FINISHED,7200,2019-03-31 14:05:00
1142,Codeforces Round 549 (Div. 1),CF,FINISHED,7200,2019-03-30 17:10:00
1143,Codeforces Round 549 (Div. 2),CF,FINISHED,7200,2019-03-30 17:10:00
1140,Educational Codeforces Round 62 (Rated for Div. 2),ICPC,FINISHED,7200,2019-03-22 15:05:00
1139,Codeforces Round 548 (Div. 2),CF,FINISHED,7200,2019-03-21 15:35:00
1141,Codeforces Round 547 (Div. 3),ICPC,FINISHED,7200,2019-03-19 14:35:00
1136,Codeforces Round 546 (Div. 2),CF,FINISHED,7200,2019-03-11 16:35:00
1137,Codeforces Round 545 (Div. 1),CF,FINISHED,9000,2019-03-08 09:05:00
1138,Codeforces Round 545 (Div. 2),CF,FINISHED,9000,2019-03-08 09:05:00
1133,Codeforces Round 544 (Div. 3),ICPC,FINISHED,7200,2019-03-07 15:05:00
1132,Educational Codeforces Round 61 (Rated for Div. 2),ICPC,FINISHED,8100,2019-03-05 15:05:00
1120,"Codeforces Round 543 (Div. 1, based on Technocup 2019 Final Round)",CF,FINISHED,7200,2019-03-03 15:35:00
1121,"Codeforces Round 543 (Div. 2, based on Technocup 2019 Final Round)",CF,FINISHED,7200,2019-03-03 15:35:00
1112,Technocup 2019 - Final,CF,FINISHED,10800,2019-03-03 08:30:00
1116,Microsoft Q# Coding Contest - Winter 2019,ICPC,FINISHED,259200,2019-03-01 17:00:00
1129,Codeforces Round 542 [Alex Lopashev Thanks-Round] (Div. 1),CF,FINISHED,7200,2019-02-24 15:35:00
1130,Codeforces Round 542 [Alex Lopashev Thanks-Round] (Div. 2),CF,FINISHED,7200,2019-02-24 15:35:00
1131,Codeforces Round 541 (Div. 2),CF,FINISHED,7200,2019-02-23 10:20:00
1115,Microsoft Q# Coding Contest - Winter 2019 - Warmup,ICPC,FINISHED,259200,2019-02-22 17:00:00
1118,Codeforces Round 540 (Div. 3),ICPC,FINISHED,8100,2019-02-19 14:35:00
1117,Educational Codeforces Round 60 (Rated for Div. 2),ICPC,FINISHED,7200,2019-02-18 15:40:00
1109,Codeforces Round 539 (Div. 1),CF,FINISHED,9000,2019-02-16 16:35:00
1113,Codeforces Round 539 (Div. 2),CF,FINISHED,9000,2019-02-16 16:35:00
1114,Codeforces Round 538 (Div. 2),CF,FINISHED,7200,2019-02-10 14:05:00
1110,Codeforces Global Round 1,CF,FINISHED,7200,2019-02-07 13:35:00
1111,CodeCraft-19 and Codeforces Round 537 (Div. 2),CF,FINISHED,7200,2019-02-03 15:35:00
1106,Codeforces Round 536 (Div. 2),CF,FINISHED,9600,2019-01-31 12:35:00
1107,Educational Codeforces Round 59 (Rated for Div. 2),ICPC,FINISHED,7200,2019-01-26 15:35:00
1108,Codeforces Round 535 (Div. 3),ICPC,FINISHED,7200,2019-01-23 14:35:00
1103,Codeforces Round 534 (Div. 1),CF,FINISHED,7200,2019-01-22 14:35:00
1104,Codeforces Round 534 (Div. 2),CF,FINISHED,7200,2019-01-22 14:35:00
1105,Codeforces Round 533 (Div. 2),CF,FINISHED,7200,2019-01-20 12:05:00
1100,Codeforces Round 532 (Div. 2),CF,FINISHED,7200,2019-01-13 14:35:00
1101,Educational Codeforces Round 58 (Rated for Div. 2),ICPC,FINISHED,7200,2019-01-11 14:35:00
1102,Codeforces Round 531 (Div. 3),ICPC,FINISHED,7200,2019-01-09 14:35:00
1098,Codeforces Round 530 (Div. 1),CF,FINISHED,9000,2019-01-05 16:35:00
1099,Codeforces Round 530 (Div. 2),CF,FINISHED,9000,2019-01-05 16:35:00
1097,Hello 2019,CF,FINISHED,10800,2019-01-04 14:45:00
1091,Good Bye 2018,CF,FINISHED,9600,2018-12-30 14:35:00
1096,Educational Codeforces Round 57 (Rated for Div. 2),ICPC,FINISHED,7200,2018-12-28 14:35:00
1095,Codeforces Round 529 (Div. 3),ICPC,FINISHED,7200,2018-12-27 14:35:00
1086,"Codeforces Round 528 (Div. 1, based on Technocup 2019 Elimination Round 4)",CF,FINISHED,7200,2018-12-23 13:35:00
1087,"Codeforces Round 528 (Div. 2, based on Technocup 2019 Elimination Round 4)",CF,FINISHED,7200,2018-12-23 13:35:00
1085,Technocup 2019 - Elimination Round 4,CF,FINISHED,7200,2018-12-23 13:35:00
1094,Технокубок 2019 - Ознакомительный Раунд 4,CF,FINISHED,172800,2018-12-21 12:35:00
1092,Codeforces Round 527 (Div. 3),ICPC,FINISHED,7200,2018-12-18 14:35:00
1081,Avito Cool Challenge 2018,CF,FINISHED,9000,2018-12-16 14:35:00
1093,Educational Codeforces Round 56 (Rated for Div. 2),ICPC,FINISHED,7200,2018-12-15 14:35:00
1083,Codeforces Round 526 (Div. 1),CF,FINISHED,7200,2018-12-10 16:35:00
1084,Codeforces Round 526 (Div. 2),CF,FINISHED,7200,2018-12-10 16:35:00
1090,"2018-2019 Russia Open High School Programming Contest (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",ICPC,FINISHED,18000,2018-12-09 08:05:00
1088,Codeforces Round 525 (Div. 2),CF,FINISHED,7200,2018-12-04 14:35:00
1089,"2018-2019 ICPC, NEERC, Northern Eurasia Finals (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",ICPC,FINISHED,18000,2018-12-02 07:05:00
1082,Educational Codeforces Round 55 (Rated for Div. 2),ICPC,FINISHED,7200,2018-11-28 14:35:00
1056,Mail.Ru Cup 2018 Round 3,CF,FINISHED,9000,2018-11-25 16:35:00
1080,Codeforces Round 524 (Div. 2),CF,FINISHED,8100,2018-11-24 07:35:00
1061,Codeforces Round 523 (Div. 2),CF,FINISHED,7200,2018-11-22 15:45:00
1078,"Codeforces Round 522 (Div. 1, based on Technocup 2019 Elimination Round 3)",CF,FINISHED,8400,2018-11-18 16:05:00
1079,"Codeforces Round 522 (Div. 2, based on Technocup 2019 Elimination Round 3)",CF,FINISHED,8400,2018-11-18 16:05:00
1032,Technocup 2019 - Elimination Round 3,CF,FINISHED,8400,2018-11-18 16:05:00
1050,Технокубок 2019 - Ознакомительный Раунд 3,CF,FINISHED,172800,2018-11-16 15:05:00
1077,Codeforces Round 521 (Div. 3),ICPC,FINISHED,7200,2018-11-16 14:35:00
1062,Codeforces Round 520 (Div. 2),CF,FINISHED,7200,2018-11-14 15:35:00
1076,Educational Codeforces Round 54 (Rated for Div. 2),ICPC,FINISHED,7200,2018-11-12 14:35:00
1055,Mail.Ru Cup 2018 Round 2,CF,FINISHED,9000,2018-11-10 14:35:00
1044,Lyft Level 5 Challenge 2018 - Final Round,CF,FINISHED,7200,2018-11-04 18:10:00
1074,Lyft Level 5 Challenge 2018 - Final Round (Open Div. 1),CF,FINISHED,9000,2018-11-04 18:10:00
1075,Lyft Level 5 Challenge 2018 - Final Round (Open Div. 2),CF,FINISHED,9000,2018-11-04 18:10:00
1043,Codeforces Round 519 by Botan Investments,CF,FINISHED,7200,2018-10-28 15:35:00
1073,Educational Codeforces Round 53 (Rated for Div. 2),ICPC,FINISHED,7200,2018-10-25 14:35:00
1067,"Codeforces Round 518 (Div. 1) [Thanks, Mail.Ru!]",CF,FINISHED,7200,2018-10-24 16:35:00
1068,"Codeforces Round 518 (Div. 2) [Thanks, Mail.Ru!]",CF,FINISHED,7200,2018-10-24 16:35:00
1071,"Codeforces Round 517 (Div. 1, based on Technocup 2019 Elimination Round 2)",CF,FINISHED,7200,2018-10-21 08:10:00
1072,"Codeforces Round 517 (Div. 2, based on Technocup 2019 Elimination Round 2)",CF,FINISHED,7200,2018-10-21 08:10:00
1031,Technocup 2019 - Elimination Round 2,CF,FINISHED,7200,2018-10-21 08:10:00
1070,"2018-2019 ICPC, NEERC, Southern Subregional Contest (Online Mirror, ACM-ICPC Rules, Teams Preferred)",ICPC,FINISHED,18000,2018-10-20 08:05:00
1049,Технокубок 2019 - Ознакомительный Раунд 2,CF,FINISHED,172800,2018-10-19 07:05:00
1054,Mail.Ru Cup 2018 Round 1,CF,FINISHED,9000,2018-10-18 16:35:00
1063,"Codeforces Round 516 (Div. 1, by Moscow Team Olympiad)",CF,FINISHED,7200,2018-10-14 10:05:00
1064,"Codeforces Round 516 (Div. 2, by Moscow Team Olympiad)",CF,FINISHED,7200,2018-10-14 10:05:00
1066,Codeforces Round 515 (Div. 3),ICPC,FINISHED,7200,2018-10-12 14:35:00
1057,Mail.Ru Cup 2018 - Practice Round,CF,FINISHED,259200,2018-10-12 09:05:00
1065,Educational Codeforces Round 52 (Rated for Div. 2),ICPC,FINISHED,7200,2018-10-11 14:50:00
1033,Lyft Level 5 Challenge 2018 - Elimination Round,CF,FINISHED,7200,2018-10-07 17:05:00
1059,Codeforces Round 514 (Div. 2),CF,FINISHED,7200,2018-10-05 14:35:00
1060,"Codeforces Round 513 by Barcelona Bootcamp (rated, Div. 1 + Div. 2)",CF,FINISHED,9000,2018-10-04 07:05:00
1053,"Codeforces Round 512 (Div. 1, based on Technocup 2019 Elimination Round 1)",CF,FINISHED,7200,2018-09-23 13:05:00
1058,"Codeforces Round 512 (Div. 2, based on Technocup 2019 Elimination Round 1)",CF,FINISHED,7200,2018-09-23 13:05:00
1030,Technocup 2019 - Elimination Round 1,CF,FINISHED,7200,2018-09-23 13:05:00
1045,"Bubble Cup 11 - Finals [Online Mirror, Div. 1]",ICPC,FINISHED,18000,2018-09-22 10:35:00
1046,"Bubble Cup 11 - Finals [Online Mirror, Div. 2]",ICPC,FINISHED,18000,2018-09-22 10:35:00
1034,Codeforces Round 511 (Div. 1),CF,FINISHED,7200,2018-09-21 14:35:00
1047,Codeforces Round 511 (Div. 2),CF,FINISHED,7200,2018-09-21 14:35:00
1048,Технокубок 2019 - Ознакомительный Раунд 1,CF,FINISHED,172800,2018-09-21 12:05:00
1052,Huawei Honorcup Marathon 1,IOI,FINISHED,1209600,2018-09-20 17:00:00
1051,Educational Codeforces Round 51 (Rated for Div. 2),ICPC,FINISHED,7200,2018-09-20 14:45:00
1042,Codeforces Round 510 (Div. 2),CF,FINISHED,7200,2018-09-17 08:05:00
1041,Codeforces Round 509 (Div. 2),CF,FINISHED,7200,2018-09-16 10:35:00
1036,Educational Codeforces Round 50 (Rated for Div. 2),ICPC,FINISHED,7200,2018-09-07 14:35:00
1038,Codeforces Round 508 (Div. 2),CF,FINISHED,7200,2018-09-06 15:35:00
1039,"Codeforces Round 507 (Div. 1, based on Olympiad of Metropolises)",CF,FINISHED,7200,2018-09-05 16:35:00
1040,"Codeforces Round 507 (Div. 2, based on Olympiad of Metropolises)",CF,FINISHED,7200,2018-09-05 16:35:00
1037,"Manthan, Codefest 18 (rated, Div. 1 + Div. 2)",CF,FINISHED,7200,2018-09-02 14:35:00
1028,"AIM Tech Round 5 (rated, Div. 1 + Div. 2)",CF,FINISHED,8100,2018-08-27 16:35:00
1029,Codeforces Round 506 (Div. 3),ICPC,FINISHED,7200,2018-08-24 14:50:00
1025,"Codeforces Round 505 (rated, Div. 1 + Div. 2, based on VK Cup 2018 Final)",CF,FINISHED,8100,2018-08-19 13:35:00
1027,Educational Codeforces Round 49 (Rated for Div. 2),ICPC,FINISHED,7200,2018-08-18 14:35:00
1023,"Codeforces Round 504 (rated, Div. 1 + Div. 2, based on VK Cup 2018 Final)",CF,FINISHED,8100,2018-08-17 14:35:00
951,VK Cup 2018 - Final,CF,FINISHED,10800,2018-08-12 07:40:00
1019,"Codeforces Round 503 (by SIS, Div. 1)",CF,FINISHED,7200,2018-08-11 13:35:00
1020,"Codeforces Round 503 (by SIS, Div. 2)",CF,FINISHED,7200,2018-08-11 13:35:00
1017,"Codeforces Round 502 (in memory of Leopoldo Taravilse, Div. 1 + Div. 2)",CF,FINISHED,9600,2018-08-08 14:05:00
1016,Educational Codeforces Round 48 (Rated for Div. 2),ICPC,FINISHED,7200,2018-08-03 14:45:00
1015,Codeforces Round 501 (Div. 3),ICPC,FINISHED,7200,2018-07-31 14:35:00
1012,Codeforces Round 500 (Div. 1) [based on EJOI],CF,FINISHED,9000,2018-07-30 08:15:00
1013,Codeforces Round 500 (Div. 2) [based on EJOI],CF,FINISHED,9000,2018-07-30 08:15:00
1010,Codeforces Round 499 (Div. 1),CF,FINISHED,7200,2018-07-26 15:05:00
1011,Codeforces Round 499 (Div. 2),CF,FINISHED,7200,2018-07-26 15:05:00
1014,Codeforces Marathon Round 2,IOI,FINISHED,604800,2018-07-24 12:15:00
1006,Codeforces Round 498 (Div. 3),ICPC,FINISHED,7200,2018-07-16 14:35:00
1009,Educational Codeforces Round 47 (Rated for Div. 2),ICPC,FINISHED,7200,2018-07-14 14:35:00
1007,Codeforces Round 497 (Div. 1),CF,FINISHED,7800,2018-07-13 14:35:00
1008,Codeforces Round 497 (Div. 2),CF,FINISHED,7800,2018-07-13 14:35:00
1005,Codeforces Round 496 (Div. 3),ICPC,FINISHED,7200,2018-07-09 15:35:00
1002,Microsoft Q# Coding Contest - Summer 2018,ICPC,FINISHED,259200,2018-07-06 16:00:00
1004,Codeforces Round 495 (Div. 2),CF,FINISHED,7200,2018-07-05 16:35:00
1003,Codeforces Round 494 (Div. 3),ICPC,FINISHED,7200,2018-07-03 14:35:00
997,Codeforces Round 493 (Div. 1),CF,FINISHED,7200,2018-07-01 14:05:00
998,Codeforces Round 493 (Div. 2),CF,FINISHED,7200,2018-07-01 14:05:00
1001,Microsoft Q# Coding Contest - Summer 2018 - Warmup,ICPC,FINISHED,259200,2018-06-29 16:00:00
1000,Educational Codeforces Round 46 (Rated for Div. 2),ICPC,FINISHED,7200,2018-06-27 14:35:00
995,"Codeforces Round 492 (Div. 1) [Thanks, uDebug!]",CF,FINISHED,7200,2018-06-24 16:35:00
996,"Codeforces Round 492 (Div. 2) [Thanks, uDebug!]",CF,FINISHED,7200,2018-06-24 16:35:00
991,Codeforces Round 491 (Div. 2),CF,FINISHED,7200,2018-06-23 15:35:00
999,Codeforces Round 490 (Div. 3),ICPC,FINISHED,7200,2018-06-21 14:35:00
992,Codeforces Round 489 (Div. 2),CF,FINISHED,7200,2018-06-18 16:35:00
993,Codeforces Round 488 by NEAR (Div. 1),CF,FINISHED,9000,2018-06-16 16:35:00
994,Codeforces Round 488 by NEAR (Div. 2),CF,FINISHED,9000,2018-06-16 16:35:00
989,Codeforces Round 487 (Div. 2),CF,FINISHED,7200,2018-06-11 13:35:00
990,Educational Codeforces Round 45 (Rated for Div. 2),ICPC,FINISHED,7200,2018-06-10 10:05:00
988,Codeforces Round 486 (Div. 3),ICPC,FINISHED,7200,2018-06-01 14:35:00
986,Codeforces Round 485 (Div. 1),CF,FINISHED,7800,2018-05-29 15:35:00
987,Codeforces Round 485 (Div. 2),CF,FINISHED,7800,2018-05-29 15:35:00
981,Avito Code Challenge 2018,CF,FINISHED,10800,2018-05-27 14:50:00
985,Educational Codeforces Round 44 (Rated for Div. 2),ICPC,FINISHED,7200,2018-05-21 14:45:00
982,Codeforces Round 484 (Div. 2),CF,FINISHED,7200,2018-05-17 16:35:00
983,"Codeforces Round 483 (Div. 1) [Thanks, Botan Investments and Victor Shaburov!]",CF,FINISHED,7200,2018-05-15 14:45:00
984,"Codeforces Round 483 (Div. 2) [Thanks, Botan Investments and Victor Shaburov!]",CF,FINISHED,7200,2018-05-15 14:45:00
979,Codeforces Round 482 (Div. 2),CF,FINISHED,7200,2018-05-14 14:35:00
978,Codeforces Round 481 (Div. 3),ICPC,FINISHED,9000,2018-05-13 09:05:00
980,Codeforces Round 480 (Div. 2),CF,FINISHED,7200,2018-05-08 15:05:00
977,Codeforces Round 479 (Div. 3),ICPC,FINISHED,7200,2018-05-06 14:05:00
975,Codeforces Round 478 (Div. 2),CF,FINISHED,7200,2018-05-01 14:05:00
976,Educational Codeforces Round 43 (Rated for Div. 2),ICPC,FINISHED,7200,2018-04-30 14:40:00
966,"Codeforces Round 477 (rated, Div. 1, based on VK Cup 2018 Round 3)",CF,FINISHED,9000,2018-04-29 13:15:00
967,"Codeforces Round 477 (rated, Div. 2, based on VK Cup 2018 Round 3)",CF,FINISHED,9000,2018-04-29 13:15:00
925,VK Cup 2018 - Round 3,CF,FINISHED,9000,2018-04-29 13:15:00
965,"Codeforces Round 476 (Div. 2) [Thanks, Telegram!]",CF,FINISHED,7200,2018-04-25 17:35:00
927,VK Cup 2018 - Wild-card Round 2,IOI,FINISHED,604800,2018-04-19 15:35:00
963,Tinkoff Internship Warmup Round 2018 and Codeforces Round 475 (Div. 1),CF,FINISHED,7200,2018-04-17 14:05:00
964,Tinkoff Internship Warmup Round 2018 and Codeforces Round 475 (Div. 2),CF,FINISHED,7200,2018-04-17 14:05:00
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",ICPC,FINISHED,18000,2018-04-14 07:05:00
962,Educational Codeforces Round 42 (Rated for Div. 2),ICPC,FINISHED,7200,2018-04-10 14:35:00
960,"Divide by Zero 2018 and Codeforces Round 474 (Div. 1 + Div. 2, combined)",CF,FINISHED,9000,2018-04-07 16:05:00
961,Educational Codeforces Round 41 (Rated for Div. 2),ICPC,FINISHED,7200,2018-04-04 14:05:00
959,Codeforces Round 473 (Div. 2),CF,FINISHED,7200,2018-04-03 16:05:00
952,April Fools Contest 2018,ICPC,FINISHED,7200,2018-04-01 15:35:00
956,"Codeforces Round 472 (rated, Div. 1, based on VK Cup 2018 Round 2)",CF,FINISHED,8100,2018-03-24 15:35:00
957,"Codeforces Round 472 (rated, Div. 2, based on VK Cup 2018 Round 2)",CF,FINISHED,8100,2018-03-24 15:35:00
924,VK Cup 2018 - Round 2,CF,FINISHED,8100,2018-03-24 15:35:00
955,Codeforces Round 471 (Div. 2),CF,FINISHED,9000,2018-03-23 16:35:00
954,Educational Codeforces Round 40 (Rated for Div. 2),ICPC,FINISHED,10800,2018-03-22 06:05:00
926,VK Cup 2018 - Wild-card Round 1,ICPC,FINISHED,7200,2018-03-17 15:35:00
953,VK Cup 2018 - Wild-card Round 1 (unofficial unrated mirror),ICPC,FINISHED,7200,2018-03-17 15:35:00
947,"Codeforces Round 470 (rated, Div. 1, based on VK Cup 2018 Round 1)",CF,FINISHED,7200,2018-03-10 15:35:00
948,"Codeforces Round 470 (rated, Div. 2, based on VK Cup 2018 Round 1)",CF,FINISHED,7200,2018-03-10 15:35:00
923,VK Cup 2018 - Round 1,CF,FINISHED,7200,2018-03-10 15:35:00
949,Codeforces Round 469 (Div. 1),CF,FINISHED,9000,2018-03-09 08:10:00
950,Codeforces Round 469 (Div. 2),CF,FINISHED,9000,2018-03-09 08:10:00
946,Educational Codeforces Round 39 (Rated for Div. 2),ICPC,FINISHED,7200,2018-03-06 15:05:00
930,"Codeforces Round 468 (Div. 1, based on Technocup 2018 Final Round)",CF,FINISHED,7200,2018-03-04 15:35:00
931,"Codeforces Round 468 (Div. 2, based on Technocup 2018 Final Round)",CF,FINISHED,7200,2018-03-04 15:35:00
944,Технокубок 2018 - Финал (только для онсайт-финалистов),CF,FINISHED,10800,2018-03-04 08:40:00
929,VK Cup 2018 - Квалификация 2,CF,FINISHED,86400,2018-03-02 15:35:00
936,Codeforces Round 467 (Div. 1),CF,FINISHED,7200,2018-02-25 16:05:00
937,Codeforces Round 467 (Div. 2),CF,FINISHED,7200,2018-02-25 16:05:00
928,VK Cup 2018 - Квалификация 1,CF,FINISHED,86400,2018-02-24 15:35:00
